,mad_name,control_system_name,beampath,image,columns,rows,bit_depth,calibration,ROI_start_X,ROI_X,ROI_Y,orient_X,orient_Y,center_pix_X,center_pix_Y,filt_1_out,filt_1_in,filt_2_out,filt_2_in,cam_rotation,calibration_Y,bin_X,bin_Y,ROI_start_X_Set,ROI_start_Y_SET,ROI_X_set,ROI_Y_set,SCLinac,Laser,Popin,Cascade,Color,NLCTA,FACET,SPEAR,XTA,AreaDet,Bufd,Filt,Proj,XRS,PCDS,ASTA,LCLS,SAS,HXS,ROI,FrameGrab,AreaDet2,SWROI,Gain,XTES,OneFilt,FiltFlip_1,FiltFlip_2
296,B4CXRAY,YAGS:DMP1:498,SC_HXR,YAGS:DMP1:498,YAGS:DMP1:498:N_OF_COL,YAGS:DMP1:498:N_OF_ROW,YAGS:DMP1:498:N_OF_BITS,YAGS:DMP1:498:RESOLUTION,YAGS:DMP1:498:ROI_Y,YAGS:DMP1:498:ROI_XNP,YAGS:DMP1:498:ROI_YNP,YAGS:DMP1:498:X_ORIENT,YAGS:DMP1:498:Y_ORIENT,YAGS:DMP1:498:X_RTCL_CTR,YAGS:DMP1:498:Y_RTCL_CTR,,,,,,,,,YAGS:DMP1:498:ROI_X_SET,YAGS:DMP1:498:ROI_Y_SET,YAGS:DMP1:498:ROI_XNP_SET,YAGS:DMP1:498:ROI_YNP_SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
297,YAGXRAY,YAGS:DMP1:500,SC_HXR,YAGS:DMP1:500,YAGS:DMP1:500:N_OF_COL,YAGS:DMP1:500:N_OF_ROW,YAGS:DMP1:500:N_OF_BITS,YAGS:DMP1:500:RESOLUTION,YAGS:DMP1:500:ROI_Y,YAGS:DMP1:500:ROI_XNP,YAGS:DMP1:500:ROI_YNP,YAGS:DMP1:500:X_ORIENT,YAGS:DMP1:500:Y_ORIENT,YAGS:DMP1:500:X_RTCL_CTR,YAGS:DMP1:500:Y_RTCL_CTR,YAGS:DMP1:500:FLT1_OUT,YAGS:DMP1:500:FLT1_IN,YAGS:DMP1:500:FLT2_OUT,YAGS:DMP1:500:FLT2_IN,,,,,YAGS:DMP1:500:ROI_X_SET,YAGS:DMP1:500:ROI_Y_SET,YAGS:DMP1:500:ROI_XNP_SET,YAGS:DMP1:500:ROI_YNP_SET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
298,OTRDMP,OTRS:DMPH:695,SC_HXR,OTRS:DMPH:695,OTRS:DMPH:695:ROI:MaxSizeX_RBV,OTRS:DMPH:695:ROI:MaxSizeY_RBV,OTRS:DMPH:695:BitsPerPixel_RBV,OTRS:DMPH:695:RESOLUTION,OTRS:DMPH:695:ROI:MinY_RBV,OTRS:DMPH:695:ROI:SizeX_RBV,OTRS:DMPH:695:ROI:SizeY_RBV,OTRS:DMPH:695:X_ORIENT,OTRS:DMPH:695:Y_ORIENT,OTRS:DMPH:695:X_RTCL_CTR,OTRS:DMPH:695:Y_RTCL_CTR,,,,,,,OTRS:DMPH:695:ROI:BinX,OTRS:DMPH:695:ROI:BinY,OTRS:DMPH:695:ROI:MinX,OTRS:DMPH:695:ROI:MinY,OTRS:DMPH:695:ROI:SizeX,OTRS:DMPH:695:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
299,HXS,CAMR:FEE1:441,SC_HXR,CAMR:FEE1:441,CAMR:FEE1:441:MaxSizeX_RBV,CAMR:FEE1:441:MaxSizeY_RBV,CAMR:FEE1:441:DataType_RBV,,CAMR:FEE1:441:MinY_RBV,CAMR:FEE1:441:IMAGE2:ArraySize0_RBV,CAMR:FEE1:441:IMAGE2:ArraySize1_RBV,,,,,,,,,,,CAMR:FEE1:441:BinX_RBV,CAMR:FEE1:441:BinY_RBV,CAMR:FEE1:441:MinX,CAMR:FEE1:441:MinY,CAMR:FEE1:441:SizeX,CAMR:FEE1:441:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,HXSSPEC,CAMR:FEE1:441:BLD1,SC_HXR,CAMR:FEE1:441:BLD1,CAMR:FEE1:441:BLD1:MaxSizeX_RBV,CAMR:FEE1:441:BLD1:MaxSizeY_RBV,CAMR:FEE1:441:BLD1:BitsPerPixel_RBV,CAMR:FEE1:441:BLD1:RESOLUTION,CAMR:FEE1:441:BLD1:MinY_RBV,CAMR:FEE1:441:BLD1:SizeX_RBV,CAMR:FEE1:441:BLD1:SizeY_RBV,CAMR:FEE1:441:BLD1:X_ORIENT,CAMR:FEE1:441:BLD1:Y_ORIENT,CAMR:FEE1:441:BLD1:X_RTCL_CTR,CAMR:FEE1:441:BLD1:Y_RTCL_CTR,,,,,,,CAMR:FEE1:441:BLD1:BinX,CAMR:FEE1:441:BLD1:BinY,CAMR:FEE1:441:BLD1:MinX,CAMR:FEE1:441:BLD1:MinY,CAMR:FEE1:441:BLD1:SizeX,CAMR:FEE1:441:BLD1:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
301,TOTE,CAMR:FEE1:455,SC_HXR,CAMR:FEE1:455,CAMR:FEE1:455:MaxSizeX_RBV,CAMR:FEE1:455:MaxSizeY_RBV,CAMR:FEE1:455:BitsPerPixel_RBV,CAMR:FEE1:455:RESOLUTION,CAMR:FEE1:455:MinY_RBV,CAMR:FEE1:455:SizeX_RBV,CAMR:FEE1:455:SizeY_RBV,CAMR:FEE1:455:X_ORIENT,CAMR:FEE1:455:Y_ORIENT,CAMR:FEE1:455:X_RTCL_CTR,CAMR:FEE1:455:Y_RTCL_CTR,,,,,,,CAMR:FEE1:455:BinX,CAMR:FEE1:455:BinY,CAMR:FEE1:455:MinX,CAMR:FEE1:455:MinY,CAMR:FEE1:455:SizeX,CAMR:FEE1:455:SizeY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
302,NFOV,DIAG:FEE1:481,SC_HXR,DIAG:FEE1:481,DIAG:FEE1:481:RawNx,DIAG:FEE1:481:RawNy,DIAG:FEE1:481:BitDepth,SIOC:SYS0:ML00:AO527,DIAG:FEE1:481:Y1,DIAG:FEE1:481:ROI_XNP,DIAG:FEE1:481:ROI_YNP,,,,,,,,,,,DIAG:FEE1:481:XBINS,DIAG:FEE1:481:YBINS,DIAG:FEE1:481:X1,DIAG:FEE1:481:Y1,DIAG:FEE1:481:X2,DIAG:FEE1:481:Y2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,WFOV,DIAG:FEE1:482,SC_HXR,DIAG:FEE1:482,DIAG:FEE1:482:MaxSizeX_RBV,DIAG:FEE1:482:MaxSizeY_RBV,DIAG:FEE1:482:BitsPerPixel_RBV,DIAG:FEE1:482:RESOLUTION,DIAG:FEE1:482:MinY_RBV,DIAG:FEE1:482:SizeX_RBV,DIAG:FEE1:482:SizeY_RBV,DIAG:FEE1:482:X_ORIENT,DIAG:FEE1:482:Y_ORIENT,DIAG:FEE1:482:X_RTCL_CTR,DIAG:FEE1:482:Y_RTCL_CTR,,,,,,,DIAG:FEE1:482:BinX,DIAG:FEE1:482:BinY,DIAG:FEE1:482:MinX,DIAG:FEE1:482:MinY,DIAG:FEE1:482:SizeX,DIAG:FEE1:482:SizeY,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
304,IM1L0,IM1L0:XTES:CAM,SC_HXR,IM1L0:XTES:CAM,IM1L0:XTES:CAM:IMAGE2:ROI:MaxSizeX_RBV,IM1L0:XTES:CAM:IMAGE2:ROI:MaxSizeY_RBV,IM1L0:XTES:CAM:BitsPerPixel_RBV,IM1L0:XTES:CAM:RESOLUTION,IM1L0:XTES:CAM:IMAGE2:ROI:MinY_RBV,IM1L0:XTES:CAM:IMAGE2:ROI:ArraySizeX_RBV,IM1L0:XTES:CAM:IMAGE2:ROI:ArraySizeY_RBV,IM1L0:XTES:CAM:X_ORIENT,IM1L0:XTES:CAM:Y_ORIENT,IM1L0:XTES:CAM:X_RTCL_CTR,IM1L0:XTES:CAM:Y_RTCL_CTR,,,,,,,IM1L0:XTES:CAM:IMAGE2:ROI:BinX,IM1L0:XTES:CAM:IMAGE2:ROI:BinY,IM1L0:XTES:CAM:IMAGE2:ROI:MinX,IM1L0:XTES:CAM:IMAGE2:ROI:MinY,IM1L0:XTES:CAM:IMAGE2:ROI:SizeX,IM1L0:XTES:CAM:IMAGE2:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
305,IM2L0,IM2L0:XTES:CAM,SC_HXR,IM2L0:XTES:CAM,IM2L0:XTES:CAM:IMAGE2:ROI:MaxSizeX_RBV,IM2L0:XTES:CAM:IMAGE2:ROI:MaxSizeY_RBV,IM2L0:XTES:CAM:BitsPerPixel_RBV,IM2L0:XTES:CAM:RESOLUTION,IM2L0:XTES:CAM:IMAGE2:ROI:MinY_RBV,IM2L0:XTES:CAM:IMAGE2:ROI:ArraySizeX_RBV,IM2L0:XTES:CAM:IMAGE2:ROI:ArraySizeY_RBV,IM2L0:XTES:CAM:X_ORIENT,IM2L0:XTES:CAM:Y_ORIENT,IM2L0:XTES:CAM:X_RTCL_CTR,IM2L0:XTES:CAM:Y_RTCL_CTR,,,,,,,IM2L0:XTES:CAM:IMAGE2:ROI:BinX,IM2L0:XTES:CAM:IMAGE2:ROI:BinY,IM2L0:XTES:CAM:IMAGE2:ROI:MinX,IM2L0:XTES:CAM:IMAGE2:ROI:MinY,IM2L0:XTES:CAM:IMAGE2:ROI:SizeX,IM2L0:XTES:CAM:IMAGE2:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
306,IM3L0,IM3L0:PPM:CAM,SC_HXR,IM3L0:PPM:CAM,IM3L0:PPM:CAM:IMAGE2:ROI:MaxSizeX_RBV,IM3L0:PPM:CAM:IMAGE2:ROI:MaxSizeY_RBV,IM3L0:PPM:CAM:BitsPerPixel_RBV,IM3L0:PPM:CAM:RESOLUTION,IM3L0:PPM:CAM:IMAGE2:ROI:MinY_RBV,IM3L0:PPM:CAM:IMAGE2:ROI:ArraySizeX_RBV,IM3L0:PPM:CAM:IMAGE2:ROI:ArraySizeY_RBV,IM3L0:PPM:CAM:X_ORIENT,IM3L0:PPM:CAM:Y_ORIENT,IM3L0:PPM:CAM:X_RTCL_CTR,IM3L0:PPM:CAM:Y_RTCL_CTR,,,,,,,IM3L0:PPM:CAM:IMAGE2:ROI:BinX,IM3L0:PPM:CAM:IMAGE2:ROI:BinY,IM3L0:PPM:CAM:IMAGE2:ROI:MinX,IM3L0:PPM:CAM:IMAGE2:ROI:MinY,IM3L0:PPM:CAM:IMAGE2:ROI:SizeX,IM3L0:PPM:CAM:IMAGE2:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
307,IM4L0,IM4L0:XTES:CAM,SC_HXR,IM4L0:XTES:CAM,IM4L0:XTES:CAM:IMAGE2:ROI:MaxSizeX_RBV,IM4L0:XTES:CAM:IMAGE2:ROI:MaxSizeY_RBV,IM4L0:XTES:CAM:BitsPerPixel_RBV,IM4L0:XTES:CAM:RESOLUTION,IM4L0:XTES:CAM:IMAGE2:ROI:MinY_RBV,IM4L0:XTES:CAM:IMAGE2:ROI:ArraySizeX_RBV,IM4L0:XTES:CAM:IMAGE2:ROI:ArraySizeY_RBV,IM4L0:XTES:CAM:X_ORIENT,IM4L0:XTES:CAM:Y_ORIENT,IM4L0:XTES:CAM:X_RTCL_CTR,IM4L0:XTES:CAM:Y_RTCL_CTR,,,,,,,IM4L0:XTES:CAM:IMAGE2:ROI:BinX,IM4L0:XTES:CAM:IMAGE2:ROI:BinY,IM4L0:XTES:CAM:IMAGE2:ROI:MinX,IM4L0:XTES:CAM:IMAGE2:ROI:MinY,IM4L0:XTES:CAM:IMAGE2:ROI:SizeX,IM4L0:XTES:CAM:IMAGE2:ROI:SizeY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
308,P6,HXX:UM6:CVP:01,SC_HXR,HXX:UM6:CVP:01,HXX:UM6:CVP:01:N_OF_COL,HXX:UM6:CVP:01:N_OF_ROW,HXX:UM6:CVP:01:ROI_BITS,HXX:UM6:CVP:01:RESOLUTION,HXX:UM6:CVP:01:ROI_Y,HXX:UM6:CVP:01:ROI_XNP,HXX:UM6:CVP:01:ROI_YNP,HXX:UM6:CVP:01:X_ORIENT,HXX:UM6:CVP:01:Y_ORIENT,HXX:UM6:CVP:01:X_RTCL_CTR,HXX:UM6:CVP:01:Y_RTCL_CTR,,,,,,,HXX:UM6:CVP:01:ROI_XBIN,HXX:UM6:CVP:01:ROI_YBIN,HXX:UM6:CVP:01:ROI_X_SET,HXX:UM6:CVP:01:ROI_Y_SET,HXX:UM6:CVP:01:ROI_XNP_SET,HXX:UM6:CVP:01:ROI_YNP_SET,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,DG1-PIM,HXX:UM6:CVV:01,SC_HXR,HXX:UM6:CVV:01,HXX:UM6:CVV:01:N_OF_COL,HXX:UM6:CVV:01:N_OF_ROW,HXX:UM6:CVV:01:N_OF_BITS,HXX:UM6:CVV:01:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,PM1,HXX:HXM:CVV:01,SC_HXR,HXX:HXM:CVV:01,HXX:HXM:CVV:01:N_OF_COL,HXX:HXM:CVV:01:N_OF_ROW,HXX:HXM:CVV:01:N_OF_BITS,HXX:HXM:CVV:01:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,DG2-PIM,HFX:DG2:CVV:01,SC_HXR,HFX:DG2:CVV:01,HFX:DG2:CVV:01:N_OF_COL,HFX:DG2:CVV:01:N_OF_ROW,HFX:DG2:CVV:01:N_OF_BITS,HFX:DG2:CVV:01:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,DG3-PIM,HFX:DG3:CVV:01,SC_HXR,HFX:DG3:CVV:01,HFX:DG3:CVV:01:N_OF_COL,HFX:DG3:CVV:01:N_OF_ROW,HFX:DG3:CVV:01:N_OF_BITS,HFX:DG3:CVV:01:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,DG3-PIM2,XCS:DG3:CVV:02,SC_HXR,XCS:DG3:CVV:02,XCS:DG3:CVV:02:N_OF_COL,XCS:DG3:CVV:02:N_OF_ROW,XCS:DG3:CVV:02:N_OF_BITS,XCS:DG3:CVV:02:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,PIM1,MEC:HXM:CVV:01,SC_HXR,MEC:HXM:CVV:01,MEC:HXM:CVV:01:N_OF_COL,MEC:HXM:CVV:01:N_OF_ROW,MEC:HXM:CVV:01:N_OF_BITS,MEC:HXM:CVV:01:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,OPALXPP,XPP:OPAL1K:1,SC_HXR,XPP:OPAL1K:1,XPP:OPAL1K:1:N_OF_COL,XPP:OPAL1K:1:N_OF_ROW,XPP:OPAL1K:1:N_OF_BITS,XPP:OPAL1K:1:RESOLUTION,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,XPPSPEC,XPP:OPAL1K:1:IMAGE_CMPX,SC_HXR,XPP:OPAL1K:1:IMAGE_CMPX,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,OPALMEC,MEC:OPAL1K:1,SC_HXR,MEC:OPAL1K:1,MEC:OPAL1K:1:N_OF_COL,MEC:OPAL1K:1:N_OF_ROW,MEC:OPAL1K:1:N_OF_BITS,,,MEC:OPAL1K:1:CMPX_COL,MEC:OPAL1K:1:CMPX_ROW,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,MECSPEC,MEC:OPAL1K:1:IMAGE_CMPX,SC_HXR,MEC:OPAL1K:1:IMAGE_CMPX,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,CXI:EXS,CXI:EXS,SC_HXR,CXI:EXS,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,CAM_B34,CAMR:B34:100,SC_HXR,CAMR:B34:100,CAMR:B34:100:N_OF_COL,CAMR:B34:100:N_OF_ROW,CAMR:B34:100:N_OF_BITS,CAMR:B34:100:RESOLUTION,CAMR:B34:100:ROI_Y,CAMR:B34:100:ROI_XNP,CAMR:B34:100:ROI_YNP,CAMR:B34:100:X_ORIENT,CAMR:B34:100:Y_ORIENT,CAMR:B34:100:X_RTCL_CTR,CAMR:B34:100:Y_RTCL_CTR,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,C2B,CAMR:LGUN:210,SC_SXR,CAMR:LGUN:210,CAMR:LGUN:210:MaxSizeX_RBV,CAMR:LGUN:210:MaxSizeY_RBV,CAMR:LGUN:210:DataType_RBV,CAMR:LGUN:210:RESOLUTION,CAMR:LGUN:210:MinY_RBV,CAMR:LGUN:210:SizeX_RBV,CAMR:LGUN:210:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:210:BinX,CAMR:LGUN:210:BinY,CAMR:LGUN:210:MinX,CAMR:LGUN:210:MinY,CAMR:LGUN:210:SizeX,CAMR:LGUN:210:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,C1B,CAMR:LGUN:390,SC_SXR,CAMR:LGUN:390,CAMR:LGUN:390:MaxSizeX_RBV,CAMR:LGUN:390:MaxSizeY_RBV,CAMR:LGUN:390:DataType_RBV,CAMR:LGUN:390:RESOLUTION,CAMR:LGUN:390:MinY_RBV,CAMR:LGUN:390:SizeX_RBV,CAMR:LGUN:390:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:390:BinX,CAMR:LGUN:390:BinY,CAMR:LGUN:390:MinX,CAMR:LGUN:390:MinY,CAMR:LGUN:390:SizeX,CAMR:LGUN:390:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,TC1B,CAMR:LGUN:400,SC_SXR,CAMR:LGUN:400,CAMR:LGUN:400:MaxSizeX_RBV,CAMR:LGUN:400:MaxSizeY_RBV,CAMR:LGUN:400:DataType_RBV,CAMR:LGUN:400:RESOLUTION,CAMR:LGUN:400:MinY_RBV,CAMR:LGUN:400:SizeX_RBV,CAMR:LGUN:400:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:400:BinX,CAMR:LGUN:400:BinY,CAMR:LGUN:400:MinX,CAMR:LGUN:400:MinY,CAMR:LGUN:400:SizeX,CAMR:LGUN:400:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,TC2B,CAMR:LGUN:430,SC_SXR,CAMR:LGUN:430,CAMR:LGUN:430:MaxSizeX_RBV,CAMR:LGUN:430:MaxSizeY_RBV,CAMR:LGUN:430:DataType_RBV,CAMR:LGUN:430:RESOLUTION,CAMR:LGUN:430:MinY_RBV,CAMR:LGUN:430:SizeX_RBV,CAMR:LGUN:430:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:430:BinX,CAMR:LGUN:430:BinY,CAMR:LGUN:430:MinX,CAMR:LGUN:430:MinY,CAMR:LGUN:430:SizeX,CAMR:LGUN:430:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,TC3B,CAMR:LGUN:460,SC_SXR,CAMR:LGUN:460,CAMR:LGUN:460:MaxSizeX_RBV,CAMR:LGUN:460:MaxSizeY_RBV,CAMR:LGUN:460:DataType_RBV,CAMR:LGUN:460:RESOLUTION,CAMR:LGUN:460:MinY_RBV,CAMR:LGUN:460:SizeX_RBV,CAMR:LGUN:460:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:460:BinX,CAMR:LGUN:460:BinY,CAMR:LGUN:460:MinX,CAMR:LGUN:460:MinY,CAMR:LGUN:460:SizeX,CAMR:LGUN:460:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,TC4B,CAMR:LGUN:490,SC_SXR,CAMR:LGUN:490,CAMR:LGUN:490:MaxSizeX_RBV,CAMR:LGUN:490:MaxSizeY_RBV,CAMR:LGUN:490:DataType_RBV,CAMR:LGUN:490:RESOLUTION,CAMR:LGUN:490:MinY_RBV,CAMR:LGUN:490:SizeX_RBV,CAMR:LGUN:490:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:490:BinX,CAMR:LGUN:490:BinY,CAMR:LGUN:490:MinX,CAMR:LGUN:490:MinY,CAMR:LGUN:490:SizeX,CAMR:LGUN:490:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,C-IRISB,CAMR:LGUN:750,SC_SXR,CAMR:LGUN:750,CAMR:LGUN:750:MaxSizeX_RBV,CAMR:LGUN:750:MaxSizeY_RBV,CAMR:LGUN:750:DataType_RBV,CAMR:LGUN:750:RESOLUTION,CAMR:LGUN:750:MinY_RBV,CAMR:LGUN:750:SizeX_RBV,CAMR:LGUN:750:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:750:BinX,CAMR:LGUN:750:BinY,CAMR:LGUN:750:MinX,CAMR:LGUN:750:MinY,CAMR:LGUN:750:SizeX,CAMR:LGUN:750:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,CAB,CAMR:LGUN:850,SC_SXR,CAMR:LGUN:850,CAMR:LGUN:850:MaxSizeX_RBV,CAMR:LGUN:850:MaxSizeY_RBV,CAMR:LGUN:850:DataType_RBV,CAMR:LGUN:850:RESOLUTION,CAMR:LGUN:850:MinY_RBV,CAMR:LGUN:850:SizeX_RBV,CAMR:LGUN:850:SizeY_RBV,,,,,,,,,,,CAMR:LGUN:850:BinX,CAMR:LGUN:850:BinY,CAMR:LGUN:850:MinX,CAMR:LGUN:850:MinY,CAMR:LGUN:850:SizeX,CAMR:LGUN:850:SizeY,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
